gene_id	logFC_col	Pvalue_col	Limma.Pvalue_col	logFC_ufm1	Pvalue_ufm1	Limma.Pvalue_ufm1	Col0_state	ufm1_state	Dep_Accumulation	Dep_Depletion	external_gene_name	description	Accession_NA	Col_0_DMSO_1_Area_Raw	Col_0_DMSO_2_Area_Raw	Col_0_DMSO_3_Area_Raw	Col_0_ANS_1_Area_Raw	Col_0_ANS_2_Area_Raw	Col_0_ANS_3_Area_Raw	ufm1_DMSO_1_Area_Raw	ufm1_DMSO_2_Area_Raw	ufm1_DMSO_3_Area_Raw	ufm1_ANS_1_Area_Raw	ufm1_ANS_3_Area_Raw	cluster
AT2G18193	1.01117333869805	1.17207152490375e-7	6.08038741533023e-5	0.892757867669253	1.16733799087215e-6	9.6138621676827e-4	Up	Up	FALSE	FALSE	AT2G18193	P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816333]	AT2G18193.1	9.26581172833287	9.3664866596794	9.57440671089746	10.4980610163666	10.4162775448943	10.3258865537429	9.5361105422345	9.49277303509674	9.40465213550434	10.3546960808256	10.3865101297367	Col0_Up
AT3G53630	-0.921421042898736	1.31518301704042e-7	6.52616685803576e-5	-0.0860985067227826	0.322447774068552	0.613367460330231	Down	NS	FALSE	FALSE	AT3G53630	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:824531]	AT3G53630.1	8.1715098695201	8.02344064572831	8.07297389040298	7.00555649980652	7.22145263150661	7.27665214564207	7.44144220716469	7.54136401563421	7.52875086073615	7.42859586888156	7.40691184002958	Col0_Down
AT5G02760	-0.782958440584983	1.5155967564952e-7	7.20729407578319e-5	-0.915030753554615	9.78163378425295e-8	2.2556447506487e-4	Down	Down	FALSE	FALSE	AT5G02760	Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:831234]	AT5G02760.1	8.25939555009935	8.14902270799787	8.26849004996009	7.38029705065824	7.38020451119271	7.5675314244514	8.40520584563656	8.38043602013698	8.33554661961682	7.43027034661312	7.4871271365379	Col0_Down
AT5G64620	-0.713942671270647	1.9906147754687e-7	9.08755457296971e-5	-0.220583358087133	0.00763359124990572	0.107335740379772	Down	Down	FALSE	FALSE	C/VIF2	cell wall / vacuolar inhibitor of fructosidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:836583]	AT5G64620.1	10.1084484448643	9.91563082071124	9.9927024687119	9.33695580759875	9.2632106985677	9.2747872143091	9.41781973502233	9.36523866416891	9.31467209065462	9.12039986582323	9.17025374456641	Col0_Down
AT5G19120	-0.645561374293848	2.23651106964378e-7	9.48497704601187e-5	-0.50005767606398	7.36373611906902e-6	0.00305964380796992	Down	Down	FALSE	FALSE	AT5G19120	Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:832032]	AT5G19120.1	8.85550643360522	8.88859945944875	8.88475376290144	8.29179649786539	8.22931643844693	8.17106259676155	8.94020185912528	8.91318866243697	9.0392492514604	8.50015962060254	8.42815154261794	Col0_Down
AT1G17280	-0.823718860764913	2.2438831178684e-7	9.48497704601187e-5	-0.367031656890878	7.5128192178504e-4	0.038352157352373	Down	Down	FALSE	FALSE	UBC34	ubiquitin-conjugating enzyme 34 [Source:NCBI gene (formerly Entrezgene);Acc:838300]	AT1G17280.1	9.24953532026107	9.26069108851591	9.41955415318053	8.50522810704397	8.49646517640825	8.45693069621055	9.18019620108484	9.23255700191904	9.32335751753008	8.78032305670231	8.97635410987191	Col0_Down
AT1G30840	-0.91322382724757	2.33253329018459e-7	9.50757230031313e-5	-0.0977317791630012	0.286905014927206	0.577920129648966	Down	NS	FALSE	FALSE	PUP4	purine permease 4 [Source:NCBI gene (formerly Entrezgene);Acc:839967]	AT1G30840.1	7.97296129634068	8.08853913989533	7.9449070524968	7.11315706059015	7.03233281171776	7.12124613468219	7.32688498849233	7.20002818630841	7.43627218603557	7.11573442581103	7.33092558975385	Col0_Down
AT2G20740	-1.16081375506109	2.77994948769629e-7	1.0770223573308e-4	0.18321343024753	0.13373644625595	0.401453065694118	Down	NS	FALSE	FALSE	AT2G20740	Tetraspanin family protein [Source:NCBI gene (formerly Entrezgene);Acc:816603]	AT2G20740.1	9.07778870456159	9.09564793545515	9.3426324969406	8.0723333954607	7.86399963128728	8.09729484502609	8.30769703962183	8.58673731120976	8.33263811237673	8.6540852595699	8.53038990973072	Col0_Down
AT5G13210	0.765065414535708	2.83104098133043e-7	1.0770223573308e-4	0.777776927422343	7.12921441999301e-7	7.0816061019877e-4	Up	Up	FALSE	FALSE	AT5G13210	Uncharacterized conserved protein UCP015417, vWA [Source:NCBI gene (formerly Entrezgene);Acc:831161]	AT5G13210.1	7.52034772496755	7.56041475350667	7.69950254191767	8.43763727292811	8.32079084304115	8.31703314802974	7.45648585366333	7.36737746042011	7.39827879864921	8.25790957358041	8.11240568975272	Col0_Up
AT1G60690	-1.78302258683026	3.55143314176393e-7	1.3075002079661e-4	0.818911231449299	8.4878564147271e-4	0.0401486960047002	Down	Up	TRUE	FALSE	AT1G60690	NAD(P)-linked oxidoreductase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:842363]	AT1G60690.1	10.4772234261136	10.5966530114538	10.0869489884804	8.81109952846937	8.30339067914535	8.69726745794222	8.5756452629702	8.57686946579525	8.55375156751347	9.59306826985862	9.18226505722592	Col0_Down
AT3G13845	0.84397997545453	3.70586364576653e-7	1.3217194309104e-4	0.0991816711262947	0.179226662763998	0.465319392404615	Up	NS	FALSE	FALSE	AT3G13845	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:820597]	AT3G13845.1	7.14542979545684	NA	7.17324111994354	8.06016434270892	7.95306096316404	7.99672099359121	8.00398703609321	7.84725547308859	7.91735918358482	8.08024422123785	7.96385358285916	Col0_Up
AT1G44800	-0.717843645081448	4.0281900632933e-7	1.3643464106123e-4	-0.712826627494584	1.26355102321341e-6	9.7124955317671e-4	Down	Down	FALSE	FALSE	SIAR1	nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:841044]	AT1G44800.1	8.99044476316828	8.82954540845142	8.9393869553942	8.20571040610134	8.13911700617136	8.26101877949685	9.05526124295379	8.95581568979029	9.1271434672929	8.36681191027862	8.2996817680902	Col0_Down
AT2G42840	-0.859128578242887	4.0644684097801e-7	1.3643464106123e-4	-0.560062043571909	5.85492413598845e-5	0.00937601045665928	Down	Down	FALSE	FALSE	PDF1	protodermal factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:818884]	AT2G42840.1	9.34993388100446	9.20612085503864	9.495381791145	8.4979425942574	8.50757435121427	8.46853384698779	8.98898830504657	9.16959546804003	9.1348893626029	8.48436117119661	8.59116349878592	Col0_Down
AT1G27000	-0.595560499387204	4.64010450564495e-7	1.4912855552617e-4	-0.261259505490559	0.00143191721410555	0.0525201448061457	Down	Down	FALSE	FALSE	AT1G27000	GRIP/coiled-coil protein, putative (DUF1664) [Source:NCBI gene (formerly Entrezgene);Acc:839590]	AT1G27000.1	9.50510445814436	9.45504287263232	9.52236049532589	8.95336816353498	8.87519605435377	8.86726211005222	9.28057680754836	9.22776030080637	9.34383866598886	8.97244965959064	9.07314851232398	Col0_Down
AT2G19750	-1.01212602419664	4.70395864272506e-7	1.4912855552617e-4	-0.492155580949927	6.9003181061543e-4	0.0368336424833145	Down	Down	FALSE	FALSE	AT2G19750	Ribosomal protein S30 family protein [Source:NCBI gene (formerly Entrezgene);Acc:816494]	AT2G19750.1	14.3801780498984	14.7210387947798	14.6552545194073	13.5165645023843	13.5310645986542	13.6724641904571	14.144381510312	14.1799666747554	14.2890774395881	13.6231975628411	13.801441691696	Col0_Down
AT2G31210	-0.999177199339107	5.07857062680327e-7	1.5330779631711e-4	0.00643218741196527	0.951484781590671	0.982590195408906	Down	NS	FALSE	FALSE	AT2G31210	basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:817677]	AT2G31210.1	10.6699047779261	10.8521343566431	10.721632727026	9.73321455431982	9.68945634190608	9.82346936735197	9.876231563539	9.94611181283182	10.1975807668354	9.90810549713113	10.1180416398303	Col0_Down
AT2G26980	-0.76961707261666	5.10443902571656e-7	1.5330779631711e-4	-0.6454804749852	7.71679488852048e-6	0.00305964380796992	Down	Down	FALSE	FALSE	CIPK3	CBL-interacting protein kinase 3 [Source:NCBI gene (formerly Entrezgene);Acc:817240]	AT2G26980.3	8.44555534958119	8.28619375433243	8.38635027535647	7.58099966452595	7.72801304364008	7.50023545325408	8.38053500460701	8.34914821756907	8.32883171383921	7.78041386413871	7.63430180990109	Col0_Down
AT5G27700	-0.943562546571302	5.28224691792534e-7	1.5458021557508e-4	-0.0353707914976269	0.724981001789175	0.886523592176178	Down	NS	FALSE	FALSE	AT5G27700	Ribosomal protein S21e [Source:NCBI gene (formerly Entrezgene);Acc:832832]	AT5G27700.1	10.1964753948551	10.2631701646065	10.400111724485	9.4909390872296	9.30689988331716	9.23123067368598	9.77655659983119	9.60114290003022	9.78278484907931	9.60083173370565	9.76874958259293	Col0_Down
AT5G35840	0.535252893697068	5.43595043320891e-7	1.5510125573553e-4	-0.0145943771369819	0.798330587917832	0.919978331757262	Up	NS	FALSE	FALSE	PHYC	phytochrome C [Source:NCBI gene (formerly Entrezgene);Acc:833570]	AT5G35840.1	8.28928643667193	8.22267830146367	8.23857079832023	8.78998837425732	8.8178084577912	8.74849738549852	8.73523572123521	8.69157317821164	8.78071034894055	8.7546728918339	8.68781785281707	Col0_Up
AT4G33560	-1.11318446832011	5.99098464989786e-7	1.667685556324e-4	-1.37250357727677	7.37512990608674e-7	7.0816061019877e-4	Down	Down	FALSE	FALSE	AT4G33560	Wound-responsive family protein [Source:NCBI gene (formerly Entrezgene);Acc:829495]	AT4G33560.1	8.5923136829245	8.60570693821129	8.54569685982706	NA	7.35480290375893	7.58130648024275	9.26128422037208	9.0956947534672	9.10902576784527	7.78283133661808	NA	Col0_Down
AT1G71750	0.469944691463845	7.94540981248486e-7	2.1590705283307e-4	-0.0570798597576703	0.28669375228296	0.577696428490479	Up	NS	FALSE	FALSE	HGPT	Hypoxanthine-guanine phosphoribosyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:843505]	AT1G71750.1	7.13562044270087	7.12354566331408	7.10250007158045	7.61654983023203	7.54894735822925	7.60600306352566	7.5394027321695	7.50557738303965	7.52531462319584	7.44641977096313	7.48628366845819	Col0_Up
AT4G40045	1.06337758330063	8.16548197359342e-7	2.1672708317353e-4	0.0486445410234833	0.617148029934501	0.824341610883318	Up	NS	FALSE	FALSE	AT4G40045	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:830167]	AT4G40045.1	NA	7.14480676722631	7.22266187663754	8.33930030260459	8.12263056348891	8.27940484960418	8.08248273383961	8.32941290961761	8.0657532143853	8.23306467050388	8.1826569834381	Col0_Up
AT2G34390	-1.24971430468801	8.65745542855878e-7	2.2132427156017e-4	-1.70634414413428	1.23236039120329e-7	2.3681858850956e-4	Down	Down	FALSE	FALSE	NIP2;1	NOD26-like intrinsic protein 2;1 [Source:NCBI gene (formerly Entrezgene);Acc:818002]	AT2G34390.1	9.45198337924508	9.35744057437157	9.63175698852235	8.10069278135817	8.41793596271008	8.17340928400672	9.63978327711034	9.65107178711694	10.0062065935754	8.17210103184442	7.94658511842216	Col0_Down
AT5G19540	-0.930402663394837	8.86812715390971e-7	2.2132427156017e-4	-0.00688242518799775	0.947386773375418	0.981040769600613	Down	NS	FALSE	FALSE	AT5G19540	thermosome subunit gamma [Source:NCBI gene (formerly Entrezgene);Acc:832074]	AT5G19540.1	7.95462233904332	7.99155974453159	7.76432738826027	7.06402219671514	6.96224481753361	6.89303446740191	6.67226655560303	6.59745433118313	6.90255619079218	6.6561746207515	6.77824524725806	Col0_Down
AT3G49220	-0.893966845754164	9.05871113697613e-7	2.2132427156017e-4	-0.656962965042531	4.26187626904458e-5	0.00767803646595062	Down	Down	FALSE	FALSE	AT3G49220	Plant invertase/pectin methylesterase inhibitor superfamily [Source:NCBI gene (formerly Entrezgene);Acc:824083]	AT3G49220.1	9.58597545925971	9.59001411950952	9.87242496042735	8.75152475794919	8.76031170788924	8.85467753609566	9.51350703905924	9.48567062609923	9.43348079643348	8.69958661615572	8.94159309482053	Col0_Down
AT2G13680	-1.41981083707678	9.17280963019341e-7	2.2132427156017e-4	0.0393641633303332	0.831604828161438	0.934815605801051	Down	NS	FALSE	FALSE	CALS5	callose synthase 5 [Source:NCBI gene (formerly Entrezgene);Acc:815852]	AT2G13680.1	8.46494319017119	8.20846349992943	8.60470760397509	7.11127828905899	6.78339980453878	7.1240036892476	6.93723979693295	6.62900734727997	6.7818150626712	6.82205156562504	NA	Col0_Down
AT5G17520	-0.958583444737984	9.30830196695714e-7	2.2132427156017e-4	0.139604464029468	0.213657962299576	0.50254514592291	Down	NS	FALSE	FALSE	RCP1	root cap 1 (RCP1) [Source:NCBI gene (formerly Entrezgene);Acc:831618]	AT5G17520.1	11.4558657937831	11.3811608144607	11.4669568062262	10.7089879474635	10.3584447569175	10.3608003758751	10.6348397234948	10.7996096788099	10.6618887521709	10.7654374946583	10.911330203051	Col0_Down
AT2G30010	-0.602310001232566	9.88920682277703e-7	2.3033779075174e-4	-0.578195856668712	4.17766326269131e-6	0.00218947533721958	Down	Down	FALSE	FALSE	TBL45	TRICHOME BIREFRINGENCE-LIKE 45 [Source:NCBI gene (formerly Entrezgene);Acc:817552]	AT2G30010.1	7.67082233559948	7.59098246163644	7.63571808698823	7.05337840400488	6.94688935218947	7.09032512433208	7.52337408170527	7.54877278449808	7.50718217285084	7.02829024784399	6.86820406485471	Col0_Down
AT5G65207	-1.22702242723119	1.15790499423551e-6	2.5910189967257e-4	-1.08131460659258	1.06743466589572e-5	0.00332635721561559	Down	Down	FALSE	FALSE	AT5G65207	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:836645]	AT5G65207.1	11.0268978772612	11.1468211911748	10.9820967979633	9.64185077497258	9.98096184380772	9.8519359659255	10.8925832530868	10.9070936113776	11.3547694441157	9.99088662263821	9.94944836989675	Col0_Down
AT1G77760	-0.831468211259672	1.17744060917803e-6	2.5910189967257e-4	-0.484579371907753	0.00035976059979484003	0.0271113706904221	Down	Down	FALSE	FALSE	NIA1	nitrate reductase 1 [Source:NCBI gene (formerly Entrezgene);Acc:844112]	AT1G77760.1	11.0044283400078	10.9524418617013	10.9546068112073	10.263085536748	10.1533733662499	10.0006134761396	10.7061641225632	10.8060591169408	10.5337729300421	10.1334047658566	10.2614339366919	Col0_Down
AT5G39850	-0.934325782138021	1.18052210487811e-6	2.5910189967257e-4	-0.181936908397303	0.113491578889722	0.370523758886396	Down	NS	FALSE	FALSE	AT5G39850	Ribosomal protein S4 [Source:NCBI gene (formerly Entrezgene);Acc:833981]	AT5G39850.1	11.7127945485528	11.7641235677871	11.8796359093257	11.0529939258119	10.8121271815795	10.6884555718602	11.4895119452995	11.3944637424192	11.3914900593011	11.1378566105092	11.3485800707094	Col0_Down
AT5G14105	-0.876455782196127	1.24821249791924e-6	2.6218893312174e-4	0.0695565710265278	0.499360132195956	0.75102061568159	Down	NS	FALSE	FALSE	AT5G14105	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:831260]	AT5G14105.1	10.9052618342185	11.0398838996061	10.9508834365675	10.2541310943599	10.1335960989998	9.87893463044407	9.95466020808374	9.87400855194882	9.9360612438188909	9.9200642238381	10.0622022541159	Col0_Down
AT2G36630	-1.03852731506355	1.2557050153509e-6	2.6218893312174e-4	-0.322229115814096	0.0202272425572471	0.17049443073505	Down	Down	FALSE	FALSE	AT2G36630	Sulfite exporter TauE/SafE family protein [Source:NCBI gene (formerly Entrezgene);Acc:818235]	AT2G36630.1	10.0129127749446	9.99941880938657	9.55827633642935	8.79644302176824	8.89066781549917	8.76791513830246	9.24331307791717	9.22177865611214	9.30864577123976	8.95483031901196	8.91653645287257	Col0_Down
AT1G24280	-0.683036453445913	1.26350576725626e-6	2.6218893312174e-4	-0.473462403933327	9.42126548720659e-5	0.0127877541909947	Down	Down	FALSE	FALSE	G6PD3	glucose-6-phosphate dehydrogenase 3 [Source:NCBI gene (formerly Entrezgene);Acc:839044]	AT1G24280.1	9.13650004931086	9.00427959360204	9.24597691738636	8.44983472938802	8.44850072225287	8.43931174832063	8.63778501547466	8.56366444743184	8.5241728210277	8.02506119751411	8.17842885057537	Col0_Down
AT3G11700	-0.922284894590451	1.33532946907009e-6	2.721449148303e-4	-0.399830746341792	0.00322796008509845	0.0723043144906134	Down	Down	FALSE	FALSE	FLA18	FASCICLIN-like arabinogalactan protein 18 [Source:NCBI gene (formerly Entrezgene);Acc:820342]	AT3G11700.1	9.60338014761392	9.7632594697349	9.4299720696278	8.73847812005939	8.57023102096137	8.7210478621845	9.34331368707443	9.58030900876268	9.46331287200338	8.98843776080049	9.13652445840959	Col0_Down
