gene_id	baseMean_Col0	log2FC_Col0	lfcSE_Col0	stat_Col0	pval_Col0	padj_Col0	Genotype_Col0	Compartment_Col0	log2FC_shrunk_Col0	baseMean_ufm1	log2FC_ufm1	lfcSE_ufm1	stat_ufm1	pval_ufm1	padj_ufm1	Genotype_ufm1	Compartment_ufm1	log2FC_shrunk_ufm1	Col0_ANS_Nuclear_Rep1	Col0_ANS_Nuclear_Rep2	Col0_ANS_Nuclear_Rep3	Col0_DMSO_Nuclear_Rep1	Col0_DMSO_Nuclear_Rep2	Col0_DMSO_Nuclear_Rep3	ufm1_ANS_Nuclear_Rep1	ufm1_ANS_Nuclear_Rep2	ufm1_ANS_Nuclear_Rep3	ufm1_DMSO_Nuclear_Rep1	ufm1_DMSO_Nuclear_Rep2	ufm1_DMSO_Nuclear_Rep3	log2_Col0_ANS_Nuclear_Rep1	log2_Col0_ANS_Nuclear_Rep2	log2_Col0_ANS_Nuclear_Rep3	log2_Col0_DMSO_Nuclear_Rep1	log2_Col0_DMSO_Nuclear_Rep2	log2_Col0_DMSO_Nuclear_Rep3	log2_ufm1_ANS_Nuclear_Rep1	log2_ufm1_ANS_Nuclear_Rep2	log2_ufm1_ANS_Nuclear_Rep3	log2_ufm1_DMSO_Nuclear_Rep1	log2_ufm1_DMSO_Nuclear_Rep2	log2_ufm1_DMSO_Nuclear_Rep3
AT1G01140	297.37427383017916	-0.27940963586281975	0.26600937681183523	-1.0503751379428379	0.2935456716931851	0.4788923236002173	Col0	Nuclear	-0.27940963586281975	374.8494207214521	-0.14042025727585655	0.2979319229733128	-0.4713165876099645	0.6374146719336506	0.7850534830290509	ufm1	Nuclear	-0.14042025727585655	218.2875122996707	309.5227875381152	277.6560892331763	365.64768281337433	243.66145825842446	369.4701128383139	354.45779969922944	306.5915427938653	408.97683660386036	531.750794537221	238.82650404836502	408.49304664617125	7.776679847402731	8.27855533346019	8.122341869515958	8.51825061145445	7.934643040031909	8.533213349582086	8.473534481606762	8.264872026829067	8.67939859057676	9.057317029399886	7.905847294507664	8.677695144316818
AT1G01160	564.7797419776284	-0.4587385338915317	0.18698092251952056	-2.4533975322730583	0.014151385089633612	0.0487095428924186	Col0	Nuclear	-0.4587385338915317	554.7657210860035	-0.39674537949691724	0.20261937076918868	-1.958082181337266	0.05022037025144537	0.1356016738854117	ufm1	Nuclear	-0.39674537949691724	445.8638549099657	517.9143672667473	463.10940166439224	688.6364692985217	610.72565505418	662.4287036719634	492.960590327206	542.3498670801824	401.5020641332937	579.7206358870279	664.9266544430251	647.1345146452859	8.803691545201213	9.019352670337339	8.858321112874751	9.429692258698445	9.256740972051633	9.373797622385066	8.948252133593746	9.08573764924084	8.65285237152926	9.181700490842902	9.379219476533148	9.340149452687381
AT1G01170	103.99129923495455	-1.6427621813051763	0.38905993148053125	-4.2223885020844945	2.4172698513140702e-5	1.9443144328103735e-4	Col0	Nuclear	-1.6427621813051763	72.35083145850155	-1.8098504283348007	0.42512099495293265	-4.257259579793698	2.069480200468696e-5	1.804557666807448e-4	ufm1	Nuclear	-1.8098504283348007	65.02181217437	25.538183790273532	60.770011983110294	140.16494507846016	178.42306782149146	154.02977456202188	49.20493877572851	23.25866876367254	23.492142050352292	80.63015886456903	119.93930159257098	137.57977870411588	6.044870833252357	4.729997734381267	5.948834705455197	7.141238064217324	7.487221574414508	7.276401511646787	5.649757387286149	4.60042847713704	4.614247050507455	6.351030359900421	6.918139342540266	7.114572947310205
AT1G01180	158.46216249446863	1.642046876096581	0.33635675022393513	4.8818609259465156	1.0508936387567335e-6	1.115560187157728e-5	Col0	Nuclear	1.642046876096581	98.15938294599164	1.9691001675042978	0.3956988437444434	4.976259593965389	6.482469817008202e-7	7.529974944922884e-6	ufm1	Nuclear	1.9691001675042978	335.3267742135367	197.15477886091168	187.54883008580592	84.09896704707609	87.24652215059714	59.39710260888425	226.88943991030365	140.6092247985658	101.4433406719758	29.598412747753187	50.50075856529305	39.91512098205831	8.393719822898952	7.630483950700615	7.5587943885988125	6.411069715105238	6.46346751689774	5.916407436622219	7.832190263381817	7.1457714392186364	6.678682394799598	4.935384911846551	5.686521777092476	5.3545622127306425
AT1G01190	38.553743360846994	0.7523795556924507	0.6182939556213258	1.2168638377458854	0.22365602643081695	0.3957915104073424	Col0	Nuclear	0.7523795556924507	19.92514326969453	1.220953260474947	0.6784971638992259	1.7994964834610416	0.07194017968335777	0.17761722003351332	ufm1	Nuclear	1.220953260474947	32.510906087185	19.409019680607884	93.25053562925545	32.90829145320369	29.082174050199047	24.161533264630883	31.89208994723144	26.43030541326425	25.627791327657047	5.103174611681584	8.416793094215507	22.080705224117363	5.066558790376799	4.351134981035948	6.558428912180863	5.0835661875936955	4.910836929791888	4.65314793307757	5.039668774107005	4.777698780352765	4.7348608624225985	2.6095598664728272	3.2352358310929694	4.528615400664221
AT1G01200	11.455910365317825	-0.05856693741082897	1.2762031971353438	-0.045891545752504356	0.9633966925915662	0.981294416455052	Col0	Nuclear	-0.05856693741082897	4.995095047357865	-0.7534919768717752	1.4019711382574616	-0.5374518464112646	0.5909555385620253	0.7516513192944455	ufm1	Nuclear	-0.7534919768717752	23.222075776560715	1.0215273516109413	9.429829445655045	14.625907312534972	20.436122305545275	0	2.7336077097626945	8.45769773224456	0	1.0206349223363167	8.416793094215507	9.341836825588116	4.59825060088684	1.0154457236524044	3.38264366118996	3.965868056648738	4.421972047486987	0	1.900570351530004	3.2414890340392915	0	1.0148086867288437	3.2352358310929694	3.3704205420315145
AT1G01210	409.6850437961861	-0.39424447430041837	0.2218569621751871	-1.777020970787057	0.07556478954929939	0.18081208570700122	Col0	Nuclear	-0.39424447430041837	296.5914468036736	-0.3988933534838322	0.24521231044847594	-1.6267264590194699	0.10379520664866122	0.2317170186186125	ufm1	Nuclear	-0.3988933534838322	395.70417123259455	334.0394439767778	332.1395482525166	515.5632327668578	499.1129870777404	381.55087947062935	321.65450718207705	198.75589670774716	246.66749152869906	320.4793656136035	347.19271513638967	344.798704653525	8.631919756869566	8.388187142896859	8.379982821724475	9.012801150705242	8.966110259625996	8.579507829549653	8.333846368499731	7.642094281290728	7.952260704753033	8.328582329871393	8.44374220911484	8.433788654493972
AT1G01220	83.31825769813902	-0.7588881856573623	0.35101287199685727	-2.1619953175510807	0.03061853711662464	0.08998436698313989	Col0	Nuclear	-0.7588881856573623	139.9755984412139	-0.8830573298725787	0.32121226754841853	-2.7491394915029805	0.005975195175665903	0.024697547065092893	ufm1	Nuclear	-0.8830573298725787	55.732981863745714	77.63607872243153	52.387941364750255	91.41192070334358	95.8925738952509	126.84804963931214	75.62981330343456	99.37794835387358	120.66418416771859	224.53968291398968	129.40819382356344	190.23376808470346	5.826115788386462	6.297119476729244	5.738442014743388	6.530007059410982	6.59831419277701	6.998286341772709	6.259833885692766	6.649298553736916	6.9267607158506586	7.8172374827073865	7.0268907097826565	7.57919348687402
AT1G01225	23.389762119247706	0.5207305285732954	0.7662111350521337	0.6796175424125942	0.4967466591136019	0.6746421747925275	Col0	Nuclear	0.5207305285732954	11.981797608050673	-0.06711133728315251	0.8335701412045425	-0.08051072605140812	0.9358310657738002	0.9663134581860405	ufm1	Nuclear	-0.06711133728315251	25.07984183868557	16.34443762577506	40.8625942645052	40.22124510947118	11.790070560891506	6.040383316157721	20.04645653825976	9.51490994877513	5.339123193261885	10.206349223363167	19.98988359876183	6.794063145882266	4.704863215252523	4.116401158477434	5.387589814425649	5.365316177788061	3.676952318259958	2.815653979042288	4.395505450981632	3.3943645895588754	2.6642833053155104	3.4862444519616256	4.391622260947887	2.9623756199701474
AT1G01230	338.4957227170739	0.3372396722932082	0.22769005301716116	1.4811348489948757	0.13857064308457523	0.28155132295604735	Col0	Nuclear	0.3372396722932082	237.75176358943347	0.04289899995939635	0.30188807626210734	0.14210233305852824	0.886999175365551	0.9411548483238237	ufm1	Nuclear	0.04289899995939635	418.92624700915525	330.974861921945	384.52748961726684	252.29690114122826	337.19601804149704	307.05281857135077	331.67773545120696	223.07177768795026	168.71629290707554	186.77619078754597	268.2852798781193	247.9833048247027	8.71399215476719	8.374930190522777	8.59068992337949	7.984685616862526	8.401715863166604	8.26703392562309	8.377981506464517	7.807817139588342	7.406981261242927	7.552870336843499	8.072991558762974	7.959905197714202
AT1G01240	51.85058275741951	-0.4497342130868816	0.4660018239809345	-0.9650911003843659	0.33449918411812674	0.5231569107274638	Col0	Nuclear	-0.4497342130868816	43.16684891004623	-0.5820590987212997	0.4550444116923673	-1.27912591335107	0.20085271968690532	0.37258112817751055	ufm1	Nuclear	-0.5820590987212997	25.07984183868557	58.22705904182366	48.19690605557023	75.56718778143069	59.73635750851696	44.29614431848995	20.95765910818066	35.94521536203938	46.984284100704585	59.196825495506374	52.604956838846924	43.31215255499944	4.704863215252523	5.888184544837312	5.620495683650273	6.258654364756702	5.924488484427096	5.501316345835811	4.456652352644281	5.207315633266495	5.5844900640010895	5.911615502758585	5.744294507439393	5.469630505326525
AT1G01250	8.84226672459579	-1.9667029980415858	0.9487280079548643	-2.072989288343168	0.03817327645829588	0.10710216002929165	Col0	Nuclear	-1.9667029980415858	5.693286758627969	-0.5159391737134803	1.068983563586238	-0.48264462737163316	0.6293480861793037	0.7795433341473845	ufm1	Nuclear	-0.5159391737134803	5.573298186374571	3.0645820548328238	2.0955176545900103	12.188256093779144	11.004065856832073	19.127880501166114	5.467215419525389	3.17163664959171	5.339123193261885	8.165079378690534	9.468892230992445	2.5477736797058497	2.7166174319146874	2.023107013205744	1.630180687391825	3.721181901994496	3.5854512338865856	4.331123356990314	2.6931446665949896	2.0606135042956906	2.6642833053155104	3.196147375991267	3.3880368860189067	1.8269139798813008
AT1G01260	613.8140303183726	1.5857185878692548	0.25170955311782867	6.299795014641174	2.980395292809214e-10	5.125685196973268e-9	Col0	Nuclear	1.5857185878692548	859.9361879621769	1.432305524119926	0.22878417422618402	6.260509622068084	3.837213947785288e-10	7.006363931295213e-9	ufm1	Nuclear	1.432305524119926	751.4663721295047	1070.5606644882664	940.8874269109145	246.2027730943387	275.1016464208018	398.66529886640956	1170.8953023483543	1405.0350357691275	1188.4888228200955	605.2365089454358	384.0161849235825	405.9452729664654	9.555483298761947	10.06549781258502	9.879410830990274	7.94955111710686	8.109055680656317	8.64264850527349	10.194627969157816	10.457416828788476	10.21612600002515	9.243736926899448	8.588775283421752	8.668690980018972
AT1G01290	180.8543203938125	-0.044907955519023705	0.25080239829156054	-0.17905712156236128	0.8578928498494006	0.9246559026634226	Col0	Nuclear	-0.044907955519023705	186.37589336583693	0.12893380684967326	0.2474497563583002	0.5210504497849688	0.6023316273839008	0.7602795402915847	ufm1	Nuclear	0.12893380684967326	174.63000983973657	197.15477886091168	162.40261823072578	192.57444628171046	197.28718071891785	161.07688843087254	167.66127286544528	217.7857166052974	198.6153827893421	190.85873047689122	186.2215472095181	157.1127102485274	7.45639556851958	7.630483950700615	7.352287290016103	7.59674470511504	7.631447600013893	7.34053457228135	7.397984937206155	7.773374744836918	7.641079091906659	7.583900605636129	7.5486026731116995	7.304809536442976
AT1G01300	1553.6125302465518	-1.0437393078996535	0.2511700819579271	-4.155508091423435	3.245654575444989e-5	2.536863389645858e-4	Col0	Nuclear	-1.0437393078996535	1150.6486910486512	-0.8282800850536269	0.2382530123074799	-3.476472666732463	5.08056013033508e-4	0.003088831293603338	ufm1	Nuclear	-0.8282800850536269	1109.0863390885397	845.8246471338595	1089.6691803868052	2487.623068740323	2387.0962862285	1402.375659901284	877.4880748338251	679.7874552291565	930.0752602662203	1063.501589074442	1749.6408644600485	1603.3989024282148	10.116456173967885	9.725919449885836	10.090997857276276	11.2811320183803	11.22164529080581	10.454685530350515	9.778878892064297	9.411060642713068	9.86275397756361	10.055962388090721	10.773667436849271	10.647817168977562
AT1G01320	1315.4461152944161	-0.9613977339740009	0.2686048021778416	-3.57922764663554	3.4461118352466973e-4	0.002077028513072707	Col0	Nuclear	-0.9613977339740009	1458.6207606989367	-0.5940791108065369	0.19331234861554641	-3.0731565523939857	0.00211807339519203	0.010396842150043198	ufm1	Nuclear	-0.5940791108065369	691.0889751104469	1113.464813255926	873.8308619640342	1967.1845335359537	2074.2664140128454	1172.8410938872908	987.7435857942537	1116.416100656282	1383.9007316934806	1609.5412725243716	1818.0273083505497	1836.0955651746824	9.43481371275089	10.122135352096407	9.772860305927875	10.942649776241874	11.01908084015934	10.197021404713645	9.949452620297867	10.12595079776098	10.435566853697472	10.653329917070664	10.828951486434434	10.843210961638034
AT1G01340	826.1160465665172	2.5500688810419785	0.18206701628160635	14.006210092978845	1.4282604181027963e-44	1.4099510004081745e-42	Col0	Nuclear	2.5500688810419785	851.0450253954075	2.729486262798351	0.2158798165793565	12.643545404324556	1.2145144813846852e-36	1.0644385939006404e-34	ufm1	Nuclear	2.729486262798351	1336.6626816988346	1439.3320384198164	1458.480287594647	219.3886096880246	242.0894488503056	260.74321314747493	1558.156394564736	1362.7465471079047	1516.310986886375	276.59206395314186	176.75265497852564	215.71150488176195	10.38549864220046	10.492185717831214	10.51123900993769	7.78390585301574	7.9253434651994175	8.0320083191546	10.606549932612122	10.41335982843252	10.567301094213539	8.116822513241669	7.4737272983999885	7.75963193570873
AT1G01350	367.3940284184676	0.8265572774991807	0.24479935946809728	3.3764683016129347	7.342283180931634e-4	0.00402085102154196	Col0	Nuclear	0.8265572774991807	369.30857711495497	0.38357060970188345	0.20985863012839198	1.8277571404483774	0.06758600822464164	0.16962152698624547	ufm1	Nuclear	0.38357060970188345	410.5662997295934	553.6678245731301	444.2497427730821	305.9252279538565	209.07725127980936	280.877824201334	414.5971693140087	457.7728897577368	382.2812206375509	279.6539687201508	328.25493067440476	353.2912835858778	8.684981044690083	9.115480229146202	8.798470967637035	8.261743423875215	7.7147761345429	8.138926172921803	8.699042017668077	8.841636330545063	8.582259502922831	8.132648650330223	8.363061235135023	8.468792161914225
AT1G01360	109.08437429538961	0.08660495325369805	0.30831907928053975	0.2808939150174879	0.778791767951277	0.876603364794754	Col0	Nuclear	0.08660495325369805	111.21221917363482	-0.10523976928234326	0.3846835410650114	-0.27357492080628887	0.7844113092513584	0.8815653399607064	ufm1	Nuclear	-0.10523976928234326	113.32372978961628	98.06662575465036	125.73105927540061	92.63074631272148	95.8925738952509	128.86151074469805	82.00823129288084	93.03467505469015	146.29197549537562	156.15714311745646	120.99140072934792	68.78988935205794	6.836981079736118	6.630327209133558	6.985626333600235	6.5489104523569495	6.59831419277701	7.020830087951867	6.375182499498866	6.555120940027795	7.2025350238933745	7.296064036877522	6.930635644428677	6.12494613937109
AT1G01370	39.255004293323786	-0.3239043965042667	0.441586549808543	-0.7335014996373886	0.46325261352267116	0.6455461610863465	Col0	Nuclear	-0.3239043965042667	25.616996112119296	-0.8425202767984186	0.529428205276551	-1.5913777702083731	0.11152458405835758	0.24426332116035218	ufm1	Nuclear	-0.8425202767984186	34.36867214930986	39.83956671282671	30.385005991555147	47.53419876573866	47.16028224356602	36.24229989694632	20.04645653825976	21.1442443306114	13.8817203024809	27.557142903080553	29.458775829754277	41.61363676852888	5.144400151654053	5.351895654918645	4.972003579226105	5.600929770082779	5.589771941930987	5.218870264117686	4.395505450981632	4.4688598611744546	3.8954694041560445	4.8357797421204145	4.928786054446217	5.413243275341043
AT1G01380	31.927577851695936	0.19198770734788248	0.5617269307638842	0.3417812051254178	0.7325155548861526	0.8484927669515039	Col0	Nuclear	0.19198770734788248	22.63707661447798	0.3568623432562875	0.745865315128107	0.4784541337667568	0.6323270119726965	0.7814292758228553	ufm1	Nuclear	0.3568623432562875	40.87085336674686	26.559711141884474	34.57604130073517	23.15768657818037	18.078108193366976	48.323066529261766	27.336077097626948	25.37309319673368	23.492142050352292	3.0619047670089503	37.87556892396978	18.683673651176232	5.387874416725494	4.784488861871703	5.1528340795357	4.594410398805748	4.253846214062887	5.624190593108013	4.824568137422011	4.720994884060296	4.614247050507455	2.0221564154650578	5.280791883385495	4.298927597257899
AT1G01390	3.9822522897455395	0.6201870870115017	1.7680020093714879	0.3507841528030694	0.7257502869187287	0.8441909254898412	Col0	Nuclear	0.6201870870115017	3.080598485817819	-0.019830472990110946	1.7634076563432821	-0.011245540938181428	0.9910275456206536	0.9954818021967725	ufm1	Nuclear	-0.019830472990110946	10.217713341686714	0	4.1910353091800205	2.437651218755829	0	7.047113868850674	2.7336077097626945	0	6.406947831914262	4.082539689345267	5.260495683884692	0	3.4877067167502167	0	2.376022300907485	1.7814231775975846	0	3.0084714473650584	1.900570351530004	0	2.8888791761510033	2.345549576060765	2.64627688916607	0
AT1G01420	179.57453243670162	-0.8700065664575558	0.3532745091390946	-2.462692733131811	0.013789803624034026	0.047726347205076264	Col0	Nuclear	-0.8700065664575558	158.75878424800146	-1.0057001834856953	0.27295591201370123	-3.6844784788365876	2.2917138696739605e-4	0.0015334584812378245	ufm1	Nuclear	-1.0057001834856953	177.41665893292387	97.04509840303942	106.87140038409052	159.6661548285068	315.9738910318923	220.4739910397568	114.81152381003318	119.4649804679544	82.22249717623302	186.77619078754597	233.56600836448033	215.71150488176195	7.479106517128533	6.615373602037183	6.753168607953767	7.3279222394867025	8.308220201022417	7.7909934745543605	6.855635005419735	6.912470001391563	6.378901673461289	7.552870336843499	7.873850153196319	7.75963193570873
AT1G01430	428.1687054485248	-1.04330678097194	0.24413994337824665	-4.273396505853785	1.9251766340281e-5	1.5768012862549596e-4	Col0	Nuclear	-1.04330678097194	370.44827761313826	-0.8967300627793899	0.22613328539828503	-3.9654934531198855	7.324426283027877e-5	5.605945308198288e-4	ufm1	Nuclear	-0.8967300627793899	299.100336002102	301.3505687252277	238.88901262326115	611.850455907713	679.8940690114101	437.92779042143474	251.4919092981679	232.5866876367254	292.58395099075125	408.2539689345267	568.1335338595468	469.6396149591116	8.229301124000147	8.240078482494283	7.906223270720199	9.259391268844482	9.411286556294948	8.777839806142085	7.980093349510759	7.867814245551966	8.197629293995005	8.676852597761616	9.152623376638648	8.878478950837698
