ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
2337	ENSG00000111641.13	NOP2	chr12	-	NA	NA	NA	NA	NA	NA	2337	555,466,531	60,74,100	278,302,313	48,79,118	269	149	0.00131570846915	0.00689566182292974	0.837,0.777,0.746	0.762,0.679,0.595	0.108	NA	NA	NA	NA	RI	chr12|-|6560097|6560569|6560097|6560326|6560446|6560569	0.00689566182292974	0.108	0.7866666666666666	0.6786666666666666	1786	1138	2924	NA	NA	NA	NA	6560097	6560326	6560446	6560569	NA	NA	NA	NA	NA	NA	NA	6560097	6560569	272,234,256,114,143,122	336,295,307,183,190,220	12,1,0,2,2,6	60,74,100,48,79,118	NA	NA	NA	NA	NA	2337	chr12	-	NA	NA	NA	NA	NA	NA	2337	386,451,692	143,81,163	258,282,331	53,43,82	269	149	0.185423719817	0.35775522171720864	0.599,0.755,0.702	0.729,0.784,0.691	-0.049	NA	NA	NA	NA	0.35775522171720864	-0.049	0.68533333333333335	0.7346666666666667	1916	1049	2965	NA	NA	NA	NA	6560097	6560326	6560446	6560569	NA	NA	NA	NA	NA	NA	NA	6560097	6560569	151,184,300,114,121,168	276,305,441,167,182,193	0,0,0,0,0,0	143,81,163,53,43,82	NA	NA	NA	NA	NA
2358	ENSG00000110074.12	FOXRED1	chr11	+	NA	NA	NA	NA	NA	NA	2358	128,147,265	51,50,53	98,100,144	76,96,75	405	149	1.43657679781e-5	1.5346844815628e-4	0.48,0.52,0.648	0.322,0.277,0.414	0.212	NA	NA	NA	NA	RI	chr11|+|126272968|126273454|126272968|126273079|126273335|126273454	1.5346844815628e-4	0.212	0.5493333333333333	0.33766666666666667	694	589	1283	NA	NA	NA	NA	126272968	126273079	126273335	126273454	NA	NA	NA	NA	NA	NA	NA	126272968	126273454	40,50,93,38,34,68	51,73,130,39,60,46	37,24,42,21,6,30	51,50,53,76,96,75	NA	NA	NA	NA	NA	2358	chr11	+	NA	NA	NA	NA	NA	NA	2358	156,174,245	93,66,68	103,147,68	51,75,53	405	149	0.0771979149992	0.1819712346806009	0.382,0.492,0.57	0.426,0.419,0.321	0.093	NA	NA	NA	NA	0.1819712346806009	0.093	0.48133333333333334	0.38866666666666666	802	497	1299	NA	NA	NA	NA	126272968	126273079	126273335	126273454	NA	NA	NA	NA	NA	NA	NA	126272968	126273454	43,71,109,22,41,30	90,79,100,72,83,33	23,24,36,9,23,5	93,66,68,51,75,53	NA	NA	NA	NA	NA
2359	ENSG00000110074.12	FOXRED1	chr11	+	NA	NA	NA	NA	NA	NA	2359	128,147,265	0,0,0	98,100,144	2,13,0	408	149	3.63206292775e-6	4.78963653182e-5	1.0,1.0,1.0	0.947,0.737,1.0	0.105	NA	NA	NA	NA	RI	chr11|+|126272968|126273454|126272968|126273079|126273338|126273454	4.78963653182e-5	0.105	1	0.8946666666666666	540	357	897	NA	NA	NA	NA	126272968	126273079	126273338	126273454	NA	NA	NA	NA	NA	NA	NA	126272968	126273454	40,50,93,38,34,68	51,73,130,39,55,46	37,24,42,21,11,30	0,0,0,2,13,0	NA	NA	NA	NA	NA	2359	chr11	+	NA	NA	NA	NA	NA	NA	2359	163,174,245	0,0,0	107,147,70	0,8,3	408	149	8.69943752416e-5	6.7788262204389e-4	1.0,1.0,1.0	1.0,0.87,0.895	0.078	NA	NA	NA	NA	6.7788262204389e-4	0.078	1	0.9216666666666666	582	335	917	NA	NA	NA	NA	126272968	126273079	126273338	126273454	NA	NA	NA	NA	NA	NA	NA	126272968	126273454	43,71,109,22,41,30	97,79,100,76,83,35	23,24,36,9,23,5	0,0,0,0,8,3	NA	NA	NA	NA	NA
2372	ENSG00000150433.10	TMEM218	chr11	-	NA	NA	NA	NA	NA	NA	2372	81,140,206	0,0,0	57,54,86	8,4,0	531	149	7.53562127143e-7	1.2192197793247695e-5	1.0,1.0,1.0	0.667,0.791,1.0	0.181	NA	NA	NA	NA	RI	chr11|-|125102131|125102809|125102131|125102351|125102733|125102809	1.2192197793247695e-5	0.181	1	0.8193333333333334	427	209	636	NA	NA	NA	NA	125102131	125102351	125102733	125102809	NA	NA	NA	NA	NA	NA	NA	125102131	125102809	21,20,31,6,4,8	11,69,68,26,15,44	49,51,107,25,35,34	0,0,0,8,4,0	NA	NA	NA	NA	NA	2372	chr11	-	NA	NA	NA	NA	NA	NA	2372	173,84,163	3,0,0	48,73,43	0,0,0	531	149	0.931138290065	1	0.942,1.0,1.0	1.0,1.0,1.0	-0.019	NA	NA	NA	NA	1	-0.019	0.9806666666666667	1	423	164	587	NA	NA	NA	NA	125102131	125102351	125102733	125102809	NA	NA	NA	NA	NA	NA	NA	125102131	125102809	21,16,21,21,9,13	103,37,76,8,30,23	49,31,66,19,34,7	3,0,0,0,0,0	NA	NA	NA	NA	NA
2378	ENSG00000185813.11	PCYT2	chr17	-	NA	NA	NA	NA	NA	NA	2378	28,31,36	50,63,67	2,2,18	54,29,79	513	149	2.03476315797e-8	4.7261998805575914e-7	0.14,0.125,0.135	0.011,0.02,0.062	0.102	NA	NA	NA	NA	RI	chr17|-|81905669|81906177|81905669|81905735|81906099|81906177	4.7261998805575914e-7	0.102	0.13333333333333333	0.031	275	184	459	NA	NA	NA	NA	81905669	81905735	81906099	81906177	NA	NA	NA	NA	NA	NA	NA	81905669	81906177	0,9,3,0,0,2	3,5,0,0,0,0	25,17,33,2,2,16	50,63,67,54,29,79	NA	NA	NA	NA	NA	2378	chr17	-	NA	NA	NA	NA	NA	NA	2378	38,23,25	95,73,110	21,24,2	47,32,60	513	149	0.855346373367	1	0.104,0.084,0.062	0.115,0.179,0.01	-0.018	NA	NA	NA	NA	1	-0.018	0.08333333333333333	0.10133333333333333	364	186	550	NA	NA	NA	NA	81905669	81905735	81906099	81906177	NA	NA	NA	NA	NA	NA	NA	81905669	81906177	2,10,7,1,8,0	28,0,4,3,1,2	8,13,14,17,15,0	95,73,110,47,32,60	NA	NA	NA	NA	NA
2424	ENSG00000087053.20	MTMR2	chr11	-	NA	NA	NA	NA	NA	NA	2424	93,78,60	0,0,0	100,46,57	2,0,3	3373	149	0.00123243695172	0.0065715681634322	1.0,1.0,1.0	0.688,1.0,0.456	0.285	NA	NA	NA	NA	RI	chr11|-|95862271|95865676|95862271|95862366|95865590|95865676	0.0065715681634322	0.285	1	0.7146666666666667	231	208	439	NA	NA	NA	NA	95862271	95862366	95865590	95865676	NA	NA	NA	NA	NA	NA	NA	95862271	95865676	1,1,0,6,5,1	10,0,0,12,6,8	82,77,60,82,35,48	0,0,0,2,0,3	NA	NA	NA	NA	NA	2424	chr11	-	NA	NA	NA	NA	NA	NA	2424	29,51,55	0,0,2	89,68,30	0,0,0	3373	149	0.839637731661	1	1.0,1.0,0.548	1.0,1.0,1.0	-0.151	NA	NA	NA	NA	1	-0.151	0.8493333333333334	1	137	187	324	NA	NA	NA	NA	95862271	95862366	95865590	95865676	NA	NA	NA	NA	NA	NA	NA	95862271	95865676	0,0,0,16,7,0	0,0,2,8,2,0	29,51,53,65,59,30	0,0,2,0,0,0	NA	NA	NA	NA	NA
2442	ENSG00000137513.11	NARS2	chr11	-	NA	NA	NA	NA	NA	NA	2442	86,52,33	13,16,74	10,29,25	35,55,63	2692	149	2.79471886744e-8	6.370712303026795e-7	0.268,0.152,0.024	0.016,0.028,0.021	0.126	NA	NA	NA	NA	RI	chr11|-|78441090|78443758|78441090|78441117|78443660|78443758	6.370712303026795e-7	0.126	0.148	0.021666666666666667	274	217	491	NA	NA	NA	NA	78441090	78441117	78443660	78443758	NA	NA	NA	NA	NA	NA	NA	78441090	78443758	0,0,0,0,0,0	0,0,1,0,0,2	86,52,32,10,29,23	13,16,74,35,55,63	NA	NA	NA	NA	NA	2442	chr11	-	NA	NA	NA	NA	NA	NA	2442	45,38,18	13,31,50	7,78,33	16,25,50	2692	149	0.706464903754	0.9120474130767402	0.161,0.064,0.02	0.024,0.147,0.035	0.013	NA	NA	NA	NA	0.9120474130767402	0.013	0.08166666666666667	0.06866666666666667	195	209	404	NA	NA	NA	NA	78441090	78441117	78443660	78443758	NA	NA	NA	NA	NA	NA	NA	78441090	78443758	0,0,0,0,0,0	4,0,0,0,0,0	41,38,18,7,78,33	13,31,50,16,25,50	NA	NA	NA	NA	NA
2462	ENSG00000196465.11	MYL6B	chr12	+	NA	NA	NA	NA	NA	NA	2462	52,19,50	59,80,144	12,19,2	60,117,125	363	149	3.25973946724e-8	7.295154165370687e-7	0.266,0.089,0.125	0.076,0.062,0.007	0.112	NA	NA	NA	NA	RI	chr12|+|56154812|56155198|56154812|56154840|56155054|56155198	7.295154165370687e-7	0.112	0.16	0.04833333333333333	404	335	739	NA	NA	NA	NA	56154812	56154840	56155054	56155198	NA	NA	NA	NA	NA	NA	NA	56154812	56155198	9,10,19,6,14,0	16,9,27,6,4,2	27,0,4,0,1,0	59,80,144,60,117,125	NA	NA	NA	NA	NA	2462	chr12	+	NA	NA	NA	NA	NA	NA	2462	28,42,43	115,88,108	1,13,19	61,93,110	363	149	3.64731287394e-7	6.459273444493741e-6	0.091,0.164,0.14	0.007,0.054,0.066	0.089	NA	NA	NA	NA	6.459273444493741e-6	0.089	0.13166666666666668	0.042333333333333334	424	297	721	NA	NA	NA	NA	56154812	56154840	56155054	56155198	NA	NA	NA	NA	NA	NA	NA	56154812	56155198	14,12,21,1,0,0	9,17,14,0,9,18	5,13,8,0,4,1	115,88,108,61,93,110	NA	NA	NA	NA	NA
2463	ENSG00000196465.11	MYL6B	chr12	+	NA	NA	NA	NA	NA	NA	2463	117,128,80	89,120,104	19,11,55	69,67,69	295	149	1.50083757299e-5	1.5949975732365e-4	0.399,0.35,0.28	0.122,0.077,0.287	0.181	NA	NA	NA	NA	RI	chr12|+|56157697|56157982|56157697|56157735|56157881|56157982	1.5949975732365e-4	0.181	0.343	0.162	638	290	928	NA	NA	NA	NA	56157697	56157735	56157881	56157982	NA	NA	NA	NA	NA	NA	NA	56157697	56157982	98,101,47,13,9,29	15,27,33,6,2,26	4,0,0,0,0,0	89,120,104,69,67,69	NA	NA	NA	NA	NA	2463	chr12	+	NA	NA	NA	NA	NA	NA	2463	96,69,71	88,87,95	17,78,69	50,95,88	295	149	0.14666545228	0.2977185433004773	0.355,0.286,0.274	0.147,0.293,0.284	0.064	NA	NA	NA	NA	0.2977185433004773	0.064	0.305	0.24133333333333332	506	397	903	NA	NA	NA	NA	56157697	56157735	56157881	56157982	NA	NA	NA	NA	NA	NA	NA	56157697	56157982	66,44,49,14,54,37	30,25,14,3,20,20	0,0,8,0,4,12	88,87,95,50,95,88	NA	NA	NA	NA	NA
2473	ENSG00000054967.13	RELT	chr11	+	NA	NA	NA	NA	NA	NA	2473	248,300,273	72,137,172	129,159,229	136,151,174	501	149	5.05790093447e-5	4.5677538336038e-4	0.506,0.394,0.321	0.22,0.238,0.281	0.161	NA	NA	NA	NA	RI	chr11|+|73394476|73395285|73394476|73394734|73395086|73395285	4.5677538336038e-4	0.161	0.40700000000000003	0.24633333333333335	1202	978	2180	NA	NA	NA	NA	73394476	73394734	73395086	73395285	NA	NA	NA	NA	NA	NA	NA	73394476	73395285	58,36,47,39,31,40	16,42,42,11,20,40	174,222,184,79,108,149	72,137,172,136,151,174	NA	NA	NA	NA	NA	2473	chr11	+	NA	NA	NA	NA	NA	NA	2473	204,235,402	118,147,199	182,129,180	108,113,119	501	149	0.0744212070619	0.1768016008838765	0.34,0.322,0.375	0.334,0.253,0.31	0.047	NA	NA	NA	NA	0.1768016008838765	0.047	0.3456666666666667	0.299	1305	831	2136	NA	NA	NA	NA	73394476	73394734	73395086	73395285	NA	NA	NA	NA	NA	NA	NA	73394476	73395285	34,37,77,26,33,45	28,32,112,25,13,21	142,166,213,131,83,114	118,147,199,108,113,119	NA	NA	NA	NA	NA
2491	ENSG00000172927.9	MYEOV	chr11	+	NA	NA	NA	NA	NA	NA	2491	98,39,98	0,0,0	57,29,43	6,0,7	245	149	9.70463650218e-7	1.5065526843384242e-5	1.0,1.0,1.0	0.852,1.0,0.789	0.12	NA	NA	NA	NA	RI	chr11|+|69295232|69297287|69295232|69295495|69295591|69297287	1.5065526843384242e-5	0.12	1	0.8803333333333333	235	142	377	NA	NA	NA	NA	69295232	69295495	69295591	69297287	NA	NA	NA	NA	NA	NA	NA	69295232	69297287	39,18,53,33,14,37	85,33,69,30,18,22	0,0,0,0,0,0	0,0,0,6,0,7	NA	NA	NA	NA	NA	2491	chr11	+	NA	NA	NA	NA	NA	NA	2491	82,25,84	0,7,4	47,45,43	0,4,1	245	149	0.169878934017	0.33449588605434066	1.0,0.685,0.927	1.0,0.872,0.963	-0.074	NA	NA	NA	NA	0.33449588605434066	-0.074	0.8706666666666667	0.945	202	140	342	NA	NA	NA	NA	69295232	69295495	69295591	69297287	NA	NA	NA	NA	NA	NA	NA	69295232	69297287	27,10,37,28,19,32	67,22,57,37,33,14	0,0,0,0,0,0	0,7,4,0,4,1	NA	NA	NA	NA	NA
2584	ENSG00000133895.19	MEN1	chr11	-	NA	NA	NA	NA	NA	NA	2584	273,316,356	9,41,46	113,106,116	37,29,32	610	149	6.07468096003e-6	7.390861834703167e-5	0.881,0.653,0.654	0.427,0.472,0.47	0.273	NA	NA	NA	NA	RI	chr11|-|64805634|64806368|64805634|64805770|64806231|64806368	7.390861834703167e-5	0.273	0.7293333333333334	0.4563333333333333	1041	433	1474	NA	NA	NA	NA	64805634	64805770	64806231	64806368	NA	NA	NA	NA	NA	NA	NA	64805634	64806368	47,89,72,21,16,18	45,40,29,35,13,17	181,187,255,57,77,81	9,41,46,37,29,32	NA	NA	NA	NA	NA	2584	chr11	-	NA	NA	NA	NA	NA	NA	2584	235,327,321	26,19,64	69,166,101	16,9,15	610	149	0.809552772725	0.9931991110940872	0.688,0.808,0.551	0.513,0.818,0.622	0.031	NA	NA	NA	NA	0.9931991110940872	0.031	0.6823333333333333	0.651	992	376	1368	NA	NA	NA	NA	64805634	64805770	64806231	64806368	NA	NA	NA	NA	NA	NA	NA	64805634	64806368	63,86,95,14,22,17	42,43,50,32,60,22	130,198,176,23,84,62	26,19,64,16,9,15	NA	NA	NA	NA	NA
2619	ENSG00000110583.13	NAA40	chr11	+	NA	NA	NA	NA	NA	NA	2619	408,421,379	6,2,7	198,230,301	5,10,11	938	149	0.00110692150947	0.00603346017428448	0.915,0.971,0.896	0.863,0.785,0.813	0.107	NA	NA	NA	NA	RI	chr11|+|63945839|63947003|63945839|63945935|63946724|63947003	0.00603346017428448	0.107	0.9273333333333333	0.8203333333333334	1223	755	1978	NA	NA	NA	NA	63945839	63945935	63946724	63947003	NA	NA	NA	NA	NA	NA	NA	63945839	63947003	119,42,73,31,32,39	131,172,117,70,100,63	158,207,189,97,98,199	6,2,7,5,10,11	NA	NA	NA	NA	NA	2619	chr11	+	NA	NA	NA	NA	NA	NA	2619	256,416,411	0,5,15	167,279,336	0,19,3	938	149	0.583551594206	0.8118623602973389	1.0,0.93,0.813	1.0,0.7,0.947	0.032	NA	NA	NA	NA	0.8118623602973389	0.032	0.9143333333333333	0.8823333333333333	1103	804	1907	NA	NA	NA	NA	63945839	63945935	63946724	63947003	NA	NA	NA	NA	NA	NA	NA	63945839	63947003	26,54,66,12,58,51	95,132,111,59,57,104	135,230,234,96,164,181	0,5,15,0,19,3	NA	NA	NA	NA	NA
2638	ENSG00000162191.14	UBXN1	chr11	-	NA	NA	NA	NA	NA	NA	2638	44,101,97	169,158,259	26,15,42	126,114,196	235	149	3.37034815922e-5	3.2241770534067e-4	0.142,0.288,0.192	0.116,0.077,0.12	0.103	NA	NA	NA	NA	RI	chr11|-|62678338|62678601|62678338|62678408|62678494|62678601	3.2241770534067e-4	0.103	0.20733333333333331	0.10433333333333333	828	519	1347	NA	NA	NA	NA	62678338	62678408	62678494	62678601	NA	NA	NA	NA	NA	NA	NA	62678338	62678601	30,84,79,21,13,25	24,30,40,6,4,32	0,0,0,0,0,0	169,158,259,126,114,196	NA	NA	NA	NA	NA	2638	chr11	-	NA	NA	NA	NA	NA	NA	2638	64,65,93	213,300,323	27,33,30	110,114,150	235	149	0.484219768073	0.7190074205539333	0.16,0.121,0.154	0.135,0.155,0.113	0.011	NA	NA	NA	NA	0.7190074205539333	0.011	0.145	0.13433333333333333	1058	464	1522	NA	NA	NA	NA	62678338	62678408	62678494	62678601	NA	NA	NA	NA	NA	NA	NA	62678338	62678601	48,61,66,20,14,29	37,22,52,12,20,1	0,0,0,0,0,0	213,300,323,110,114,150	NA	NA	NA	NA	NA
2642	ENSG00000051523.12	CYBA	chr16	-	NA	NA	NA	NA	NA	NA	2642	303,229,164	188,176,221	97,102,133	137,135,254	411	149	1.89733995362e-4	0.00140174561392745	0.369,0.321,0.212	0.204,0.215,0.16	0.108	NA	NA	NA	NA	RI	chr16|-|88646754|88647175|88646754|88646838|88647100|88647175	0.00140174561392745	0.108	0.30066666666666664	0.193	1281	858	2139	NA	NA	NA	NA	88646754	88646838	88647100	88647175	NA	NA	NA	NA	NA	NA	NA	88646754	88647175	105,64,61,29,74,42	89,93,40,42,8,53	109,72,63,26,20,38	188,176,221,137,135,254	NA	NA	NA	NA	NA	2642	chr16	-	NA	NA	NA	NA	NA	NA	2642	235,214,280	253,212,310	113,164,131	137,176,144	411	149	0.609336937955	0.8338512957875016	0.252,0.268,0.247	0.23,0.253,0.248	0.012	NA	NA	NA	NA	0.8338512957875016	0.012	0.25566666666666665	0.24366666666666667	1504	865	2369	NA	NA	NA	NA	88646754	88646838	88647100	88647175	NA	NA	NA	NA	NA	NA	NA	88646754	88647175	76,54,67,23,50,37	44,94,71,44,54,44	115,66,142,46,60,50	253,212,310,137,176,144	NA	NA	NA	NA	NA
2661	ENSG00000149483.13	TMEM138	chr11	+	NA	NA	NA	NA	NA	NA	2661	380,220,367	23,0,3	181,140,173	24,27,17	266	149	1.30551125466e-11	6.404316010860095e-10	0.902,1.0,0.986	0.809,0.744,0.851	0.161	NA	NA	NA	NA	RI	chr11|+|61364251|61364518|61364251|61364315|61364432|61364518	6.404316010860095e-10	0.161	0.9626666666666667	0.8013333333333333	993	562	1555	NA	NA	NA	NA	61364251	61364315	61364432	61364518	NA	NA	NA	NA	NA	NA	NA	61364251	61364518	249,177,234,125,90,95	145,52,156,68,65,88	14,0,0,0,0,0	23,0,3,24,27,17	NA	NA	NA	NA	NA	2661	chr11	+	NA	NA	NA	NA	NA	NA	2661	174,344,314	21,2,19	228,214,224	9,19,4	266	149	0.757059599015	0.9535701721951576	0.823,0.99,0.903	0.934,0.863,0.969	-0.017	NA	NA	NA	NA	0.9535701721951576	-0.017	0.9053333333333333	0.922	874	698	1572	NA	NA	NA	NA	61364251	61364315	61364432	61364518	NA	NA	NA	NA	NA	NA	NA	61364251	61364518	94,224,203,149,138,148	111,152,144,83,85,98	0,0,0,0,0,12	21,2,19,9,19,4	NA	NA	NA	NA	NA
2672	ENSG00000110446.12	SLC15A3	chr11	-	NA	NA	NA	NA	NA	NA	2672	22,40,18	4,8,12	2,14,4	1,14,8	893	149	0.0015201394429	0.00778738100573333	0.479,0.455,0.2	0.25,0.143,0.077	0.221	NA	NA	NA	NA	RI	chr11|-|60941121|60942145|60941121|60941290|60942034|60942145	0.00778738100573333	0.221	0.378	0.15666666666666668	104	43	147	NA	NA	NA	NA	60941121	60941290	60942034	60942145	NA	NA	NA	NA	NA	NA	NA	60941121	60942145	6,5,10,2,0,1	0,2,0,0,0,0	16,33,8,0,14,3	4,8,12,1,14,8	NA	NA	NA	NA	NA	2672	chr11	-	NA	NA	NA	NA	NA	NA	2672	64,45,32	32,18,9	4,14,2	2,2,2	893	149	0.887025318637	1	0.25,0.294,0.372	0.25,0.539,0.143	-0.005	NA	NA	NA	NA	1	-0.005	0.30533333333333335	0.31066666666666665	200	26	226	NA	NA	NA	NA	60941121	60941290	60942034	60942145	NA	NA	NA	NA	NA	NA	NA	60941121	60942145	0,5,8,0,10,1	0,0,4,0,2,0	64,40,20,4,2,1	32,18,9,2,2,2	NA	NA	NA	NA	NA
2716	ENSG00000149091.15	DGKZ	chr11	+	NA	NA	NA	NA	NA	NA	2716	832,813,877	12,15,47	580,637,688	37,45,43	639	149	6.5371280733e-6	7.829232294038203e-5	0.942,0.927,0.813	0.785,0.767,0.789	0.114	NA	NA	NA	NA	RI	chr11|+|46378456|46379111|46378456|46378500|46378990|46379111	7.829232294038203e-5	0.114	0.894	0.7803333333333333	2596	2030	4626	NA	NA	NA	NA	46378456	46378500	46378990	46379111	NA	NA	NA	NA	NA	NA	NA	46378456	46379111	208,152,207,162,169,160	131,115,111,113,137,133	493,546,559,305,331,395	12,15,47,37,45,43	NA	NA	NA	NA	NA	2716	chr11	+	NA	NA	NA	NA	NA	NA	2716	599,1011,811	33,57,30	408,609,625	18,42,55	639	149	0.0589901871335	0.14826983619356704	0.809,0.805,0.863	0.841,0.772,0.726	0.046	NA	NA	NA	NA	0.14826983619356704	0.046	0.8256666666666667	0.7796666666666666	2541	1757	4298	NA	NA	NA	NA	46378456	46378500	46378990	46379111	NA	NA	NA	NA	NA	NA	NA	46378456	46379111	222,332,199,58,186,106	110,146,124,115,86,162	267,533,488,235,337,357	33,57,30,18,42,55	NA	NA	NA	NA	NA
2820	ENSG00000103496.15	STX4	chr16	+	NA	NA	NA	NA	NA	NA	2820	112,152,185	103,111,153	22,65,78	89,86,126	220	149	1.77747339257e-5	1.86315672534e-4	0.424,0.481,0.45	0.143,0.339,0.295	0.193	NA	NA	NA	NA	RI	chr16|+|31039540|31039818|31039540|31039651|31039722|31039818	1.86315672534e-4	0.193	0.45166666666666666	0.259	816	466	1282	NA	NA	NA	NA	31039540	31039651	31039722	31039818	NA	NA	NA	NA	NA	NA	NA	31039540	31039818	89,117,138,13,41,58	70,92,87,12,33,42	0,0,0,0,0,0	103,111,153,89,86,126	NA	NA	NA	NA	NA	2820	chr16	+	NA	NA	NA	NA	NA	NA	2820	99,132,139	166,80,111	80,25,47	97,69,123	220	149	0.00356874846744	0.01536113470767652	0.288,0.528,0.459	0.358,0.197,0.206	0.171	NA	NA	NA	NA	0.01536113470767652	0.171	0.425	0.25366666666666665	727	441	1168	NA	NA	NA	NA	31039540	31039651	31039722	31039818	NA	NA	NA	NA	NA	NA	NA	31039540	31039818	53,83,80,40,13,35	52,90,88,50,21,34	0,0,0,0,0,0	166,80,111,97,69,123	NA	NA	NA	NA	NA
2827	ENSG00000071859.15	FAM50A	chrX	+	NA	NA	NA	NA	NA	NA	2827	719,640,800	84,73,94	246,351,421	39,106,95	296	149	1.10860860517e-5	1.2139264226611e-4	0.812,0.815,0.811	0.76,0.625,0.69	0.121	NA	NA	NA	NA	RI	chrX|+|154449680|154449931|154449680|154449735|154449882|154449931	1.2139264226611e-4	0.121	0.8126666666666666	0.6916666666666667	2410	1258	3668	NA	NA	NA	NA	154449680	154449735	154449882	154449931	NA	NA	NA	NA	NA	NA	NA	154449680	154449931	206,212,219,102,125,116	513,428,581,144,226,305	0,0,0,0,0,0	84,73,94,39,106,95	NA	NA	NA	NA	NA	2827	chrX	+	NA	NA	NA	NA	NA	NA	2827	590,814,921	95,84,101	258,420,361	45,60,42	296	149	0.28053608096	0.4859889251054044	0.758,0.83,0.821	0.743,0.779,0.812	0.025	NA	NA	NA	NA	0.4859889251054044	0.025	0.8029999999999999	0.778	2605	1186	3791	NA	NA	NA	NA	154449680	154449735	154449882	154449931	NA	NA	NA	NA	NA	NA	NA	154449680	154449931	185,184,290,68,185,130	405,630,631,190,231,231	0,0,0,0,4,0	95,84,101,45,60,42	NA	NA	NA	NA	NA
2887	ENSG00000184634.17	MED12	chrX	+	NA	NA	NA	NA	NA	NA	2887	51,43,48	57,30,18	8,10,31	15,33,73	328	149	7.72331338772e-6	9.017649668390962e-5	0.289,0.394,0.548	0.195,0.121,0.162	0.251	NA	NA	NA	NA	RI	chrX|+|71129679|71130214|71129679|71129855|71130034|71130214	9.017649668390962e-5	0.251	0.41033333333333333	0.15933333333333333	247	170	417	NA	NA	NA	NA	71129679	71129855	71130034	71130214	NA	NA	NA	NA	NA	NA	NA	71129679	71130214	14,12,24,3,6,18	37,21,11,5,4,9	0,10,13,0,0,4	57,30,18,15,33,73	NA	NA	NA	NA	NA	2887	chrX	+	NA	NA	NA	NA	NA	NA	2887	13,58,56	37,44,42	4,37,24	41,19,9	328	149	0.88751020721	1	0.138,0.375,0.377	0.042,0.469,0.548	-0.056	NA	NA	NA	NA	1	-0.056	0.2966666666666667	0.353	250	134	384	NA	NA	NA	NA	71129679	71129855	71130034	71130214	NA	NA	NA	NA	NA	NA	NA	71129679	71130214	5,8,15,4,3,6	5,26,21,0,34,12	3,24,20,0,0,6	37,44,42,41,19,9	NA	NA	NA	NA	NA
