ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	reads_cond1.WT	reads_cond2.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	reads_cond1.UFM	reads_cond2.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
2317	ENSG00000111665.12	CDCA3	chr12	-	NA	NA	NA	NA	NA	NA	2317	207,183,258	100,78,58	40,49,40	54,54,50	385	149	6.59466559139e-9	1.854976578275389e-7	0.445,0.476,0.633	0.223,0.26,0.236	0.278	NA	NA	NA	NA	RI	chr12|-|6850466|6851009|6850466|6850596|6850832|6851009	1.854976578275389e-7	0.278	0.518	0.23966666666666667	884	287	1171	NA	NA	NA	NA	6850466	6850596	6850832	6851009	NA	NA	NA	NA	NA	NA	NA	6850466	6851009	47,57,85,4,21,7	19,10,45,6,0,12	141,116,128,30,28,21	100,78,58,54,54,50	NA	NA	NA	NA	NA	2317	chr12	-	NA	NA	NA	NA	NA	NA	2317	159,262,172	29,41,56	46,36,36	24,42,46	385	149	1.58763655556e-8	3.929400475011e-7	0.68,0.712,0.543	0.426,0.249,0.232	0.343	NA	NA	NA	NA	3.929400475011e-7	0.343	0.645	0.30233333333333334	719	230	949	NA	NA	NA	NA	6850466	6850596	6850832	6851009	NA	NA	NA	NA	NA	NA	NA	6850466	6851009	46,68,70,16,22,1	38,21,11,0,12,4	75,173,91,30,2,31	29,41,56,24,42,46	NA	NA	NA	NA	NA
2321	ENSG00000111653.20	ING4	chr12	-	NA	NA	NA	NA	NA	NA	2321	161,62,128	12,34,21	29,52,63	1,4,0	501	149	1.92257466714e-4	0.00141697450227193	0.8,0.352,0.644	0.896,0.795,1.0	-0.298	NA	NA	NA	NA	RI	chr12|-|6652270|6652770|6652270|6652309|6652661|6652770	0.00141697450227193	-0.298	0.5986666666666667	0.897	418	149	567	NA	NA	NA	NA	6652270	6652309	6652661	6652770	NA	NA	NA	NA	NA	NA	NA	6652270	6652770	92,23,45,21,35,42	20,16,50,5,0,10	49,23,33,3,17,11	12,34,21,1,4,0	NA	NA	NA	NA	NA	2321	chr12	-	NA	NA	NA	NA	NA	NA	2321	73,117,136	1,3,15	16,43,12	8,9,5	501	149	1.15908327036e-5	1.2609190678084e-4	0.956,0.921,0.729	0.373,0.587,0.416	0.41	NA	NA	NA	NA	1.2609190678084e-4	0.41	0.8686666666666667	0.45866666666666667	345	93	438	NA	NA	NA	NA	6652270	6652309	6652661	6652770	NA	NA	NA	NA	NA	NA	NA	6652270	6652770	28,30,74,14,17,12	11,53,23,2,6,0	34,34,39,0,20,0	1,3,15,8,9,5	NA	NA	NA	NA	NA
2432	ENSG00000042429.12	MED17	chr11	+	NA	NA	NA	NA	NA	NA	2432	569,524,729	98,96,154	669,647,1044	54,55,128	2125	149	7.20354112915e-7	1.177923045438608e-5	0.289,0.277,0.249	0.465,0.452,0.364	-0.155	NA	NA	NA	NA	RI	chr11|+|93809716|93812378|93809716|93809876|93811852|93812378	1.177923045438608e-5	-0.155	0.27166666666666667	0.427	2170	2597	4767	NA	NA	NA	NA	93809716	93809876	93811852	93812378	NA	NA	NA	NA	NA	NA	NA	93809716	93812378	26,13,28,32,32,53	46,46,47,32,47,72	497,465,654,605,568,919	98,96,154,54,55,128	NA	NA	NA	NA	NA	2432	chr11	+	NA	NA	NA	NA	NA	NA	2432	385,441,789	41,165,144	859,781,813	70,60,81	2125	149	6.24354919742e-5	5.1509280878715e-4	0.397,0.158,0.278	0.462,0.477,0.413	-0.173	NA	NA	NA	NA	5.1509280878715e-4	-0.173	0.2776666666666667	0.45066666666666666	1965	2664	4629	NA	NA	NA	NA	93809716	93809876	93811852	93812378	NA	NA	NA	NA	NA	NA	NA	93809716	93812378	15,12,11,27,53,30	19,23,33,66,43,45	351,406,745,766,685,738	41,165,144,70,60,81	NA	NA	NA	NA	NA
2434	ENSG00000109861.17	CTSC	chr11	-	NA	NA	NA	NA	NA	NA	2434	798,799,833	84,190,111	686,651,760	22,48,54	4414	149	6.59768574085e-6	7.886356522980935e-5	0.243,0.124,0.202	0.513,0.314,0.322	-0.193	NA	NA	NA	NA	RI	chr11|-|88296132|88300645|88296132|88296264|88300529|88300645	7.886356522980935e-5	-0.193	0.18966666666666668	0.383	2815	2221	5036	NA	NA	NA	NA	88296132	88296264	88300529	88300645	NA	NA	NA	NA	NA	NA	NA	88296132	88300645	12,40,24,8,12,28	18,32,0,9,18,9	768,727,809,669,621,723	84,190,111,22,48,54	NA	NA	NA	NA	NA	2434	chr11	-	NA	NA	NA	NA	NA	NA	2434	619,832,872	86,394,156	529,516,673	31,67,48	4414	149	2.0281977875e-8	4.947999661374133e-7	0.195,0.067,0.159	0.365,0.206,0.321	-0.157	NA	NA	NA	NA	4.947999661374133e-7	-0.157	0.14033333333333334	0.29733333333333334	2959	1864	4823	NA	NA	NA	NA	88296132	88296264	88300529	88300645	NA	NA	NA	NA	NA	NA	NA	88296132	88300645	10,41,48,19,36,32	2,4,35,27,15,27	607,787,789,483,465,614	86,394,156,31,67,48	NA	NA	NA	NA	NA
2435	ENSG00000109861.17	CTSC	chr11	-	NA	NA	NA	NA	NA	NA	2435	1148,993,1006	63,152,104	3191,2739,3861	24,57,58	6889	149	1.11022302463e-16	1.2377977430965744e-14	0.283,0.124,0.173	0.742,0.51,0.59	-0.421	NA	NA	NA	NA	RI	chr11|-|88328111|88335082|88328111|88328196|88334936|88335082	1.2377977430965744e-14	-0.421	0.19333333333333333	0.614	3466	9930	13396	NA	NA	NA	NA	88328111	88328196	88334936	88335082	NA	NA	NA	NA	NA	NA	NA	88328111	88335082	32,73,49,106,108,177	23,3,8,33,48,45	1093,917,949,3052,2583,3639	63,152,104,24,57,58	NA	NA	NA	NA	NA	2435	chr11	-	NA	NA	NA	NA	NA	NA	2435	847,915,1194	25,145,71	3393,2601,2754	53,110,32	6889	149	4.62868347678e-4	0.00277789323668597	0.423,0.12,0.267	0.581,0.338,0.651	-0.253	NA	NA	NA	NA	0.00277789323668597	-0.253	0.27	0.5233333333333333	3197	8943	12140	NA	NA	NA	NA	88328111	88328196	88334936	88335082	NA	NA	NA	NA	NA	NA	NA	88328111	88335082	23,57,51,193,116,90	11,7,3,37,55,47	813,851,1140,3163,2430,2617	25,145,71,53,110,32	NA	NA	NA	NA	NA
2437	ENSG00000171204.13	TMEM126B	chr11	+	NA	NA	NA	NA	NA	NA	2437	257,304,454	40,64,49	50,95,83	23,30,23	416	149	2.36143641159e-4	0.00167839535589064	0.697,0.63,0.768	0.438,0.531,0.564	0.187	NA	NA	NA	NA	RI	chr11|+|85635666|85636536|85635666|85635778|85636045|85636536	0.00167839535589064	0.187	0.6983333333333334	0.511	1168	304	1472	NA	NA	NA	NA	85635666	85635778	85636045	85636536	NA	NA	NA	NA	NA	NA	NA	85635666	85636536	13,37,41,8,6,12	124,175,251,18,55,29	120,92,162,24,34,42	40,64,49,23,30,23	NA	NA	NA	NA	NA	2437	chr11	+	NA	NA	NA	NA	NA	NA	2437	172,269,364	28,38,52	63,95,132	14,37,38	416	149	2.66445898996e-4	0.00171359614913401	0.688,0.717,0.715	0.617,0.479,0.554	0.157	NA	NA	NA	NA	0.00171359614913401	0.157	0.7066666666666667	0.55	923	379	1302	NA	NA	NA	NA	85635666	85635778	85636045	85636536	NA	NA	NA	NA	NA	NA	NA	85635666	85636536	16,29,62,3,5,5	97,169,194,29,68,85	59,71,108,31,22,42	28,38,52,14,37,38	NA	NA	NA	NA	NA
2464	ENSG00000094914.14	AAAS	chr12	-	NA	NA	NA	NA	NA	NA	2464	103,80,117	153,121,88	45,42,64	98,83,124	271	149	0.0053961795654	0.02166953051410138	0.27,0.267,0.422	0.202,0.218,0.221	0.106	NA	NA	NA	NA	RI	chr12|-|53307844|53308133|53307844|53307929|53308051|53308133	0.02166953051410138	0.106	0.31966666666666665	0.21366666666666667	662	456	1118	NA	NA	NA	NA	53307844	53307929	53308051	53308133	NA	NA	NA	NA	NA	NA	NA	53307844	53308133	45,15,47,12,5,33	61,69,90,44,37,35	0,0,0,0,0,0	153,121,88,98,83,124	NA	NA	NA	NA	NA	2464	chr12	-	NA	NA	NA	NA	NA	NA	2464	56,129,105	96,81,163	39,47,51	97,92,99	271	149	0.012496895202	0.04261363643414907	0.243,0.467,0.262	0.181,0.219,0.221	0.117	NA	NA	NA	NA	0.04261363643414907	0.117	0.324	0.207	630	425	1055	NA	NA	NA	NA	53307844	53307929	53308051	53308133	NA	NA	NA	NA	NA	NA	NA	53307844	53308133	23,67,51,26,17,34	33,71,69,28,34,23	0,0,0,0,0,0	96,81,163,97,92,99	NA	NA	NA	NA	NA
2481	ENSG00000165458.15	INPPL1	chr11	+	NA	NA	NA	NA	NA	NA	2481	396,462,285	275,376,368	177,190,174	274,347,330	281	149	2.23724057424e-6	3.1178998184635634e-5	0.433,0.395,0.291	0.255,0.225,0.218	0.14	NA	NA	NA	NA	RI	chr11|+|72233440|72233744|72233440|72233522|72233654|72233744	3.1178998184635634e-5	0.14	0.373	0.23266666666666666	2162	1492	3654	NA	NA	NA	NA	72233440	72233522	72233654	72233744	NA	NA	NA	NA	NA	NA	NA	72233440	72233744	170,216,121,82,91,72	243,253,159,100,100,106	0,4,12,0,0,0	275,376,368,274,347,330	NA	NA	NA	NA	NA	2481	chr11	+	NA	NA	NA	NA	NA	NA	2481	366,383,428	238,364,497	128,130,195	272,286,315	281	149	2.3742524502e-8	5.71239464014255e-7	0.449,0.358,0.313	0.2,0.194,0.247	0.16	NA	NA	NA	NA	5.71239464014255e-7	0.16	0.37333333333333335	0.21366666666666667	2276	1326	3602	NA	NA	NA	NA	72233440	72233522	72233654	72233744	NA	NA	NA	NA	NA	NA	NA	72233440	72233744	175,146,146,61,40,82	197,260,284,61,96,106	0,0,0,6,0,10	238,364,497,272,286,315	NA	NA	NA	NA	NA
2482	ENSG00000184154.16	LRRC51	chr11	+	NA	NA	NA	NA	NA	NA	2482	6,7,33	5,0,5	60,40,49	0,0,2	431	149	6.99221981262e-5	5.9839872537044e-4	0.293,1.0,0.695	1.0,1.0,0.894	-0.302	NA	NA	NA	NA	RI	chr11|+|72094947|72096895|72094947|72095096|72095378|72096895	5.9839872537044e-4	-0.302	0.6626666666666666	0.9646666666666667	56	151	207	NA	NA	NA	NA	72094947	72095096	72095378	72096895	NA	NA	NA	NA	NA	NA	NA	72094947	72096895	3,3,16,24,6,15	0,1,9,0,4,16	3,3,8,36,30,18	5,0,5,0,0,2	NA	NA	NA	NA	NA	2482	chr11	+	NA	NA	NA	NA	NA	NA	2482	13,5,25	0,0,0	35,53,109	0,22,0	431	149	0.00133468377078	0.006784642501465	1.0,1.0,1.0	1.0,0.454,1.0	0.182	NA	NA	NA	NA	0.006784642501465	0.182	1	0.8180000000000001	43	219	262	NA	NA	NA	NA	72094947	72095096	72095378	72096895	NA	NA	NA	NA	NA	NA	NA	72094947	72096895	0,3,6,8,32,36	13,2,9,15,11,23	0,0,10,12,10,50	0,0,0,0,22,0	NA	NA	NA	NA	NA
2501	ENSG00000167792.13	NDUFV1	chr11	+	NA	NA	NA	NA	NA	NA	2501	1222,1371,1435	148,249,217	686,795,706	167,175,192	573	149	1.37788646088e-5	1.4745549350988e-4	0.682,0.589,0.632	0.516,0.542,0.489	0.119	NA	NA	NA	NA	RI	chr11|+|67610380|67611207|67610380|67610570|67610994|67611207	1.4745549350988e-4	0.119	0.6343333333333333	0.5156666666666667	4642	2721	7363	NA	NA	NA	NA	67610380	67610570	67610994	67611207	NA	NA	NA	NA	NA	NA	NA	67610380	67611207	274,357,358,162,165,154	397,401,497,207,237,173	551,613,580,317,393,379	148,249,217,167,175,192	NA	NA	NA	NA	NA	2501	chr11	+	NA	NA	NA	NA	NA	NA	2501	888,1364,1271	123,190,232	569,744,804	130,219,161	573	149	1.14635019305e-4	8.6235972782473e-4	0.652,0.651,0.588	0.532,0.469,0.565	0.108	NA	NA	NA	NA	8.6235972782473e-4	0.108	0.6303333333333333	0.522	4068	2627	6695	NA	NA	NA	NA	67610380	67610570	67610994	67611207	NA	NA	NA	NA	NA	NA	NA	67610380	67611207	218,289,308,106,228,264	357,412,409,212,231,160	313,663,554,251,285,380	123,190,232,130,219,161	NA	NA	NA	NA	NA
2630	ENSG00000168003.19	SLC3A2	chr11	+	NA	NA	NA	NA	NA	NA	2630	392,532,576	375,382,415	1366,1274,1548	462,515,588	990	149	3.9968028886499995e-15	3.7133932292730003e-13	0.136,0.173,0.173	0.308,0.271,0.284	-0.127	NA	NA	NA	NA	RI	chr11|+|62881892|62882999|62881892|62882066|62882907|62882999	3.7133932292730003e-13	-0.127	0.16066666666666665	0.2876666666666667	2672	5753	8425	NA	NA	NA	NA	62881892	62882066	62882907	62882999	NA	NA	NA	NA	NA	NA	NA	62881892	62882999	55,67,51,104,136,106	118,168,131,299,304,400	219,297,394,963,834,1042	375,382,415,462,515,588	NA	NA	NA	NA	NA	2630	chr11	+	NA	NA	NA	NA	NA	NA	2630	390,642,702	310,423,444	1483,1069,1296	424,420,441	990	149	7.793765632869999e-14	5.2883764783035874e-12	0.159,0.186,0.192	0.345,0.277,0.307	-0.131	NA	NA	NA	NA	5.2883764783035874e-12	-0.131	0.179	0.30966666666666665	2911	5133	8044	NA	NA	NA	NA	62881892	62882066	62882907	62882999	NA	NA	NA	NA	NA	NA	NA	62881892	62882999	31,70,53,144,84,136	96,180,212,367,249,343	263,392,437,972,736,817	310,423,444,424,420,441	NA	NA	NA	NA	NA
2646	ENSG00000149499.12	EML3	chr11	-	NA	NA	NA	NA	NA	NA	2646	251,252,357	362,431,440	59,105,100	258,318,495	220	149	0	0	0.32,0.284,0.355	0.134,0.183,0.12	0.174	NA	NA	NA	NA	RI	chr11|-|62603943|62604201|62603943|62604041|62604112|62604201	0	0.174	0.31966666666666665	0.14566666666666667	2093	1335	3428	NA	NA	NA	NA	62603943	62604041	62604112	62604201	NA	NA	NA	NA	NA	NA	NA	62603943	62604201	139,146,248,49,62,74	166,163,222,36,91,61	4,6,0,0,0,0	362,431,440,258,318,495	NA	NA	NA	NA	NA	2646	chr11	-	NA	NA	NA	NA	NA	NA	2646	233,387,368	251,350,406	73,184,182	237,375,255	220	149	2.27871471381e-6	3.0854614701117915e-5	0.386,0.428,0.38	0.173,0.249,0.326	0.149	NA	NA	NA	NA	3.0854614701117915e-5	0.149	0.398	0.24933333333333332	1995	1306	3301	NA	NA	NA	NA	62603943	62604041	62604112	62604201	NA	NA	NA	NA	NA	NA	NA	62603943	62604201	162,254,229,45,131,79	141,233,209,44,119,144	0,0,0,0,0,0	251,350,406,237,375,255	NA	NA	NA	NA	NA
2663	ENSG00000149483.13	TMEM138	chr11	+	NA	NA	NA	NA	NA	NA	2663	1503,1039,1333	22,46,30	789,854,1082	46,23,62	1855	149	0.0142010617146	0.04709687529975446	0.846,0.645,0.781	0.579,0.749,0.584	0.12	NA	NA	NA	NA	RI	chr11|+|61366044|61367998|61366044|61366216|61367922|61367998	0.04709687529975446	0.12	0.7573333333333333	0.6373333333333333	3973	2856	6829	NA	NA	NA	NA	61366044	61366216	61367922	61367998	NA	NA	NA	NA	NA	NA	NA	61366044	61367998	77,2,94,31,60,75	172,161,272,118,149,141	1254,876,967,640,645,866	22,46,30,46,23,62	NA	NA	NA	NA	NA	2663	chr11	+	NA	NA	NA	NA	NA	NA	2663	988,1221,1503	39,72,54	864,959,1208	22,24,29	1855	149	7.6552258045e-4	0.00423350811660947	0.67,0.577,0.691	0.759,0.762,0.77	-0.118	NA	NA	NA	NA	0.00423350811660947	-0.118	0.646	0.7636666666666667	3877	3106	6983	NA	NA	NA	NA	61366044	61366216	61367922	61367998	NA	NA	NA	NA	NA	NA	NA	61366044	61367998	11,38,86,20,27,79	154,190,159,64,138,141	823,993,1258,780,794,988	39,72,54,22,24,29	NA	NA	NA	NA	NA
2777	ENSG00000166436.18	TRIM66	chr11	-	NA	NA	NA	NA	NA	NA	2777	14,24,8	27,17,31	54,22,31	11,5,12	478	149	7.82210208827e-8	1.6370351537635372e-6	0.139,0.306,0.074	0.605,0.578,0.446	-0.37	NA	NA	NA	NA	RI	chr11|-|8647969|8648548|8647969|8648086|8648415|8648548	1.6370351537635372e-6	-0.37	0.173	0.5429999999999999	121	135	256	NA	NA	NA	NA	8647969	8648086	8648415	8648548	NA	NA	NA	NA	NA	NA	NA	8647969	8648548	5,12,1,27,15,15	0,2,0,12,3,3	9,10,7,15,4,13	27,17,31,11,5,12	NA	NA	NA	NA	NA	2777	chr11	-	NA	NA	NA	NA	NA	NA	2777	32,35,10	12,14,8	48,39,21	2,9,3	478	149	0.00200521097286	0.00949202180227939	0.454,0.438,0.28	0.882,0.575,0.686	-0.324	NA	NA	NA	NA	0.00949202180227939	-0.324	0.39066666666666666	0.7143333333333334	111	122	233	NA	NA	NA	NA	8647969	8648086	8648415	8648548	NA	NA	NA	NA	NA	NA	NA	8647969	8648548	0,11,5,13,13,4	21,6,3,10,16,7	11,18,2,25,10,10	12,14,8,2,9,3	NA	NA	NA	NA	NA
2820	ENSG00000103496.15	STX4	chr16	+	NA	NA	NA	NA	NA	NA	2820	112,152,185	103,111,153	22,65,78	89,86,126	220	149	1.77747339257e-5	1.86315672534e-4	0.424,0.481,0.45	0.143,0.339,0.295	0.193	NA	NA	NA	NA	RI	chr16|+|31039540|31039818|31039540|31039651|31039722|31039818	1.86315672534e-4	0.193	0.45166666666666666	0.259	816	466	1282	NA	NA	NA	NA	31039540	31039651	31039722	31039818	NA	NA	NA	NA	NA	NA	NA	31039540	31039818	89,117,138,13,41,58	70,92,87,12,33,42	0,0,0,0,0,0	103,111,153,89,86,126	NA	NA	NA	NA	NA	2820	chr16	+	NA	NA	NA	NA	NA	NA	2820	99,132,139	166,80,111	80,25,47	97,69,123	220	149	0.00356874846744	0.01536113470767652	0.288,0.528,0.459	0.358,0.197,0.206	0.171	NA	NA	NA	NA	0.01536113470767652	0.171	0.425	0.25366666666666665	727	441	1168	NA	NA	NA	NA	31039540	31039651	31039722	31039818	NA	NA	NA	NA	NA	NA	NA	31039540	31039818	53,83,80,40,13,35	52,90,88,50,21,34	0,0,0,0,0,0	166,80,111,97,69,123	NA	NA	NA	NA	NA
2853	ENSG00000168488.19	ATXN2L	chr16	+	NA	NA	NA	NA	NA	NA	2853	2031,1897,2226	115,87,96	942,1186,1261	125,170,139	391	149	0	0	0.871,0.893,0.898	0.742,0.727,0.776	0.139	NA	NA	NA	NA	RI	chr16|+|28835932|28837237|28835932|28836485|28836727|28837237	0	0.139	0.8873333333333333	0.7483333333333333	6452	3823	10275	NA	NA	NA	NA	28835932	28836485	28836727	28837237	NA	NA	NA	NA	NA	NA	NA	28835932	28837237	638,535,582,251,367,369	816,862,1025,409,467,478	577,500,619,282,352,414	115,87,96,125,170,139	NA	NA	NA	NA	NA	2853	chr16	+	NA	NA	NA	NA	NA	NA	2853	1378,1916,2179	145,54,159	766,928,1120	107,167,98	391	149	1.39502606998e-5	1.4600628139704e-4	0.784,0.931,0.839	0.732,0.679,0.813	0.11	NA	NA	NA	NA	1.4600628139704e-4	0.11	0.8513333333333334	0.7413333333333333	5831	3186	9017	NA	NA	NA	NA	28835932	28836485	28836727	28837237	NA	NA	NA	NA	NA	NA	NA	28835932	28837237	443,494,677,245,245,283	611,881,920,243,432,482	324,541,582,278,251,355	145,54,159,107,167,98	NA	NA	NA	NA	NA
2860	ENSG00000064687.13	ABCA7	chr19	+	NA	NA	NA	NA	NA	NA	2860	52,116,67	6,3,4	60,48,37	16,4,9	446	149	0.0019652723183	0.00961008760431866	0.743,0.928,0.848	0.556,0.8,0.579	0.195	NA	NA	NA	NA	RI	chr19|+|1063759|1064253|1063759|1063863|1064160|1064253	0.00961008760431866	0.195	0.8396666666666667	0.645	248	174	422	NA	NA	NA	NA	1063759	1063863	1064160	1064253	NA	NA	NA	NA	NA	NA	NA	1063759	1064253	9,19,12,14,10,6	27,75,49,36,17,18	16,22,6,10,21,13	6,3,4,16,4,9	NA	NA	NA	NA	NA	2860	chr19	+	NA	NA	NA	NA	NA	NA	2860	72,89,149	9,10,13	56,30,105	0,1,4	446	149	1.23173003268e-4	9.1606128908306e-4	0.728,0.748,0.793	1.0,0.909,0.898	-0.179	NA	NA	NA	NA	9.1606128908306e-4	-0.179	0.7563333333333333	0.9356666666666666	342	196	538	NA	NA	NA	NA	1063759	1063863	1064160	1064253	NA	NA	NA	NA	NA	NA	NA	1063759	1064253	13,3,41,23,2,33	28,57,77,18,23,49	31,29,31,15,5,23	9,10,13,0,1,4	NA	NA	NA	NA	NA
2910	ENSG00000111674.9	ENO2	chr12	+	NA	NA	NA	NA	NA	NA	2910	635,774,755	287,253,255	161,239,249	197,207,301	457	149	0	0	0.419,0.499,0.491	0.21,0.273,0.212	0.238	NA	NA	NA	NA	RI	chr12|+|6916670|6917107|6916670|6916729|6917037|6917107	0	0.238	0.4696666666666667	0.23166666666666666	2959	1354	4313	NA	NA	NA	NA	6916670	6916729	6917037	6917107	NA	NA	NA	NA	NA	NA	NA	6916670	6917107	227,349,241,57,74,41	214,200,278,55,90,75	194,225,236,49,75,133	287,253,255,197,207,301	NA	NA	NA	NA	NA	2910	chr12	+	NA	NA	NA	NA	NA	NA	2910	567,627,711	355,234,299	163,290,175	181,183,231	457	149	6.01595291738e-6	7.167164421710289e-5	0.342,0.466,0.437	0.227,0.341,0.198	0.16	NA	NA	NA	NA	7.167164421710289e-5	0.16	0.41500000000000004	0.25533333333333336	2793	1223	4016	NA	NA	NA	NA	6916670	6916729	6917037	6917107	NA	NA	NA	NA	NA	NA	NA	6916670	6917107	163,157,328,84,98,81	230,299,197,42,82,52	174,171,186,37,110,42	355,234,299,181,183,231	NA	NA	NA	NA	NA
2923	ENSG00000165792.18	METTL17	chr14	+	NA	NA	NA	NA	NA	NA	2923	760,678,696	552,550,470	214,276,337	444,469,608	406	149	0	0	0.336,0.311,0.352	0.15,0.178,0.169	0.167	NA	NA	NA	NA	RI	chr14|+|20995900|20996292|20995900|20995951|20996208|20996292	0	0.167	0.333	0.16566666666666666	3706	2348	6054	NA	NA	NA	NA	20995900	20995951	20996208	20996292	NA	NA	NA	NA	NA	NA	NA	20995900	20996292	263,264,293,77,125,103	148,181,167,54,62,95	349,233,236,83,89,139	552,550,470,444,469,608	NA	NA	NA	NA	NA	2923	chr14	+	NA	NA	NA	NA	NA	NA	2923	531,759,798	369,683,596	208,192,265	386,462,406	406	149	0	0	0.346,0.29,0.329	0.165,0.132,0.193	0.158	NA	NA	NA	NA	0	0.158	0.32166666666666666	0.16333333333333333	3736	1919	5655	NA	NA	NA	NA	20995900	20995951	20996208	20996292	NA	NA	NA	NA	NA	NA	NA	20995900	20996292	184,279,300,91,67,101	131,97,172,42,52,62	216,383,326,75,73,102	369,683,596,386,462,406	NA	NA	NA	NA	NA
2982	ENSG00000077232.19	DNAJC10	chr2	+	NA	NA	NA	NA	NA	NA	2982	186,163,150	0,18,2	121,115,142	3,0,0	1233	149	0.0048566535499	0.01996045547452198	1.0,0.523,0.901	0.83,1.0,1.0	-0.135	NA	NA	NA	NA	RI	chr2|+|182717015|182718290|182717015|182717072|182718156|182718290	0.01996045547452198	-0.135	0.808	0.9433333333333334	519	381	900	NA	NA	NA	NA	182717015	182717072	182718156	182718290	NA	NA	NA	NA	NA	NA	NA	182717015	182718290	13,0,0,0,6,0	93,67,80,34,45,67	80,96,70,87,64,75	0,18,2,3,0,0	NA	NA	NA	NA	NA	2982	chr2	+	NA	NA	NA	NA	NA	NA	2982	114,212,184	12,24,3	114,121,124	1,4,1	1233	149	0.00158929918961	0.00783492065800391	0.534,0.516,0.881	0.932,0.785,0.937	-0.241	NA	NA	NA	NA	0.00783492065800391	-0.241	0.6436666666666667	0.8846666666666667	549	365	914	NA	NA	NA	NA	182717015	182717072	182718156	182718290	NA	NA	NA	NA	NA	NA	NA	182717015	182718290	3,0,9,4,0,0	55,96,94,49,54,44	56,116,81,61,67,80	12,24,3,1,4,1	NA	NA	NA	NA	NA
3009	ENSG00000116691.11	MIIP	chr1	+	NA	NA	NA	NA	NA	NA	3009	133,162,100	89,86,100	54,46,80	91,55,124	282	149	2.39667019216e-5	2.4251454815718e-4	0.441,0.499,0.346	0.239,0.306,0.254	0.162	NA	NA	NA	NA	RI	chr1|+|12029222|12030124|12029222|12029894|12030027|12030124	2.4251454815718e-4	0.162	0.42866666666666664	0.2663333333333333	670	450	1120	NA	NA	NA	NA	12029222	12029894	12030027	12030124	NA	NA	NA	NA	NA	NA	NA	12029222	12030124	57,47,47,29,19,38	77,115,54,25,27,45	0,0,0,0,0,0	89,86,100,91,55,124	NA	NA	NA	NA	NA	3009	chr1	+	NA	NA	NA	NA	NA	NA	3009	175,264,198	134,64,98	34,87,92	60,85,62	282	149	0.00446671752824	0.01839833923360454	0.408,0.685,0.516	0.23,0.351,0.439	0.196	NA	NA	NA	NA	0.01839833923360454	0.196	0.5363333333333333	0.33999999999999997	933	420	1353	NA	NA	NA	NA	12029222	12029894	12030027	12030124	NA	NA	NA	NA	NA	NA	NA	12029222	12030124	83,147,101,10,50,31	94,114,90,24,39,61	0,4,7,0,0,0	134,64,98,60,85,62	NA	NA	NA	NA	NA
